2023-12-21 16:49:43,591 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:48,606 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:50,939 DEBUG   SystemMonitor:65354 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-21 16:49:50,943 DEBUG   SenderThread:65354 [sender.py:send():382] send: telemetry
2023-12-21 16:49:50,943 DEBUG   SenderThread:65354 [sender.py:send():382] send: stats
2023-12-21 16:49:50,968 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:49:50,968 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:49:50,969 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:49:54,354 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:54,910 INFO    Thread-12 :65354 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_164850-57cm46fe/files/config.yaml
2023-12-21 16:49:59,641 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:04,661 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:05,969 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:50:05,969 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:50:05,969 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:50:10,383 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:15,400 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:20,414 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:20,949 DEBUG   SenderThread:65354 [sender.py:send():382] send: stats
2023-12-21 16:50:20,969 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:50:20,969 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:50:20,970 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:50:26,384 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:31,423 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:35,969 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:50:35,970 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:50:35,970 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:50:37,282 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:42,313 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:47,349 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:50:50,954 DEBUG   SenderThread:65354 [sender.py:send():382] send: stats
2023-12-21 16:50:50,973 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:50:50,973 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:50:50,979 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:50:52,377 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:54:20,764 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:54:21,459 INFO    Thread-12 :65354 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_164850-57cm46fe/files/output.log
